filename,noisetype,snr
p299_145.wav,cafe,17.5
p305_150.wav,office,7.5
p284_166.wav,psquare,12.5
p307_280.wav,psquare,12.5
p298_342.wav,bus,7.5
p271_360.wav,psquare,17.5
p285_361.wav,psquare,2.5
p304_357.wav,office,7.5
p306_087.wav,living,12.5
p284_172.wav,cafe,17.5
p305_144.wav,office,2.5
p299_151.wav,bus,7.5
p307_294.wav,office,17.5
p295_413.wav,bus,2.5
p246_159.wav,cafe,7.5
p232_054.wav,psquare,2.5
p347_063.wav,cafe,17.5
p265_036.wav,living,17.5
p310_001.wav,psquare,17.5
p343_321.wav,office,7.5
p237_105.wav,cafe,2.5
p308_173.wav,bus,17.5
p260_167.wav,living,17.5
p314_343.wav,bus,2.5
p295_375.wav,bus,2.5
p316_093.wav,living,7.5
p271_406.wav,living,7.5
p374_118.wav,office,17.5
p301_206.wav,psquare,7.5
p275_022.wav,office,17.5
p281_023.wav,office,7.5
p343_309.wav,office,2.5
p336_017.wav,bus,7.5
p247_404.wav,psquare,17.5
p360_266.wav,bus,12.5
p361_075.wav,bus,17.5
p257_376.wav,cafe,17.5
p248_085.wav,living,2.5
p323_152.wav,cafe,12.5
p304_419.wav,bus,12.5
p249_296.wav,living,17.5
p374_130.wav,bus,7.5
p326_003.wav,bus,17.5
p271_348.wav,bus,7.5
p285_349.wav,bus,7.5
p257_410.wav,living,2.5
p299_179.wav,living,12.5
p333_146.wav,cafe,2.5
p246_171.wav,bus,12.5
p247_362.wav,living,12.5
p310_029.wav,psquare,2.5
p364_124.wav,office,17.5
p246_165.wav,psquare,12.5
p333_152.wav,psquare,2.5
p314_419.wav,office,7.5
p247_376.wav,living,2.5
p232_068.wav,cafe,17.5
p264_219.wav,living,7.5
p364_130.wav,bus,7.5
p326_017.wav,psquare,12.5
p257_404.wav,cafe,17.5
p305_178.wav,bus,2.5
p257_362.wav,bus,12.5
p248_091.wav,bus,12.5
p323_146.wav,office,2.5
p249_282.wav,cafe,2.5
p374_124.wav,bus,7.5
p336_003.wav,cafe,7.5
p237_139.wav,living,2.5
p360_272.wav,cafe,17.5
p247_410.wav,cafe,12.5
p361_061.wav,living,2.5
p263_098.wav,office,12.5
p295_349.wav,office,12.5
p305_179.wav,bus,7.5
p257_405.wav,office,12.5
p326_016.wav,living,17.5
p364_131.wav,cafe,2.5
p264_218.wav,bus,17.5
p232_069.wav,cafe,17.5
p247_377.wav,office,12.5
p314_418.wav,living,17.5
p333_153.wav,office,2.5
p246_164.wav,living,7.5
p295_348.wav,bus,17.5
p263_099.wav,living,2.5
p361_060.wav,cafe,12.5
p360_273.wav,office,2.5
p247_411.wav,psquare,7.5
p237_138.wav,bus,2.5
p336_002.wav,living,7.5
p374_125.wav,bus,17.5
p249_283.wav,office,2.5
p323_147.wav,cafe,7.5
p248_090.wav,cafe,2.5
p257_363.wav,cafe,7.5
p374_131.wav,psquare,2.5
p249_297.wav,psquare,2.5
p304_418.wav,bus,17.5
p323_153.wav,cafe,17.5
p248_084.wav,cafe,17.5
p257_377.wav,bus,17.5
p361_074.wav,psquare,7.5
p247_405.wav,cafe,17.5
p360_267.wav,psquare,17.5
p336_016.wav,living,12.5
p343_308.wav,psquare,2.5
p364_125.wav,office,2.5
p310_028.wav,bus,12.5
p247_363.wav,living,2.5
p246_170.wav,cafe,12.5
p333_147.wav,cafe,7.5
p299_178.wav,living,7.5
p257_411.wav,bus,17.5
p271_349.wav,cafe,2.5
p285_348.wav,living,12.5
p326_002.wav,cafe,7.5
p264_224.wav,bus,12.5
p265_037.wav,cafe,7.5
p347_062.wav,office,12.5
p232_055.wav,bus,2.5
p246_158.wav,office,7.5
p295_412.wav,bus,12.5
p307_295.wav,living,17.5
p305_145.wav,cafe,17.5
p284_173.wav,psquare,7.5
p299_150.wav,office,17.5
p306_086.wav,office,12.5
p298_343.wav,office,17.5
p304_356.wav,bus,17.5
p271_361.wav,psquare,7.5
p285_360.wav,cafe,12.5
p275_023.wav,cafe,17.5
p281_022.wav,bus,7.5
p301_207.wav,living,2.5
p374_119.wav,office,7.5
p271_407.wav,psquare,7.5
p316_092.wav,office,7.5
p295_374.wav,living,2.5
p314_342.wav,bus,7.5
p308_172.wav,living,7.5
p260_166.wav,psquare,2.5
p237_104.wav,bus,7.5
p343_320.wav,psquare,17.5
p361_048.wav,cafe,2.5
p316_086.wav,cafe,12.5
p363_398.wav,living,2.5
p314_356.wav,bus,12.5
p295_360.wav,psquare,2.5
p247_439.wav,living,12.5
p260_172.wav,bus,12.5
p308_166.wav,office,17.5
p237_110.wav,living,2.5
p343_334.wav,psquare,12.5
p275_037.wav,living,7.5
p281_036.wav,living,2.5
p301_213.wav,psquare,2.5
p271_413.wav,living,7.5
p304_424.wav,cafe,17.5
p307_281.wav,psquare,7.5
p299_144.wav,psquare,17.5
p284_167.wav,office,2.5
p305_151.wav,psquare,7.5
p306_092.wav,living,17.5
p271_375.wav,bus,2.5
p285_374.wav,cafe,2.5
p304_342.wav,cafe,7.5
p298_357.wav,psquare,12.5
p264_230.wav,living,2.5
p364_119.wav,living,17.5
p265_023.wav,living,17.5
p310_014.wav,office,17.5
p232_041.wav,cafe,7.5
p347_076.wav,psquare,17.5
p295_406.wav,bus,2.5
p245_064.wav,living,17.5
p363_415.wav,office,7.5
p333_190.wav,bus,17.5
p293_319.wav,living,12.5
p339_326.wav,living,7.5
p251_332.wav,psquare,12.5
p306_079.wav,bus,7.5
p249_240.wav,cafe,12.5
p323_184.wav,office,17.5
p255_070.wav,living,12.5
p248_053.wav,bus,2.5
p303_128.wav,living,12.5
p376_236.wav,office,2.5
p335_102.wav,office,17.5
p234_038.wav,living,7.5
p334_311.wav,psquare,7.5
p241_326.wav,cafe,2.5
p363_373.wav,living,12.5
p260_199.wav,cafe,7.5
p335_116.wav,cafe,2.5
p241_332.wav,psquare,12.5
p334_305.wav,living,7.5
p363_367.wav,bus,7.5
p316_079.wav,psquare,2.5
p308_199.wav,psquare,12.5
p249_254.wav,office,2.5
p323_190.wav,bus,12.5
p248_047.wav,psquare,2.5
p255_064.wav,living,7.5
p283_319.wav,office,7.5
p376_222.wav,office,2.5
p251_326.wav,office,2.5
p339_332.wav,office,17.5
p284_198.wav,psquare,17.5
p272_249.wav,office,17.5
p347_089.wav,cafe,7.5
p245_070.wav,cafe,7.5
p345_359.wav,cafe,7.5
p363_401.wav,bus,2.5
p333_184.wav,cafe,2.5
p313_128.wav,bus,2.5
p351_027.wav,psquare,2.5
p283_457.wav,bus,17.5
p272_261.wav,bus,7.5
p307_256.wav,bus,7.5
p299_193.wav,psquare,17.5
p305_186.wav,living,2.5
p306_045.wav,living,17.5
p304_395.wav,bus,17.5
p298_380.wav,cafe,12.5
p247_388.wav,psquare,2.5
p345_371.wav,cafe,12.5
p245_058.wav,cafe,7.5
p232_096.wav,living,17.5
p292_136.wav,office,12.5
p313_100.wav,bus,17.5
p293_325.wav,bus,12.5
p312_313.wav,psquare,17.5
p341_033.wav,psquare,17.5
p234_004.wav,cafe,12.5
p316_051.wav,bus,2.5
p263_066.wav,bus,2.5
p314_381.wav,office,17.5
p302_307.wav,bus,7.5
p283_331.wav,office,2.5
p303_114.wav,cafe,12.5
p249_268.wav,psquare,7.5
p257_388.wav,psquare,2.5
p255_058.wav,psquare,17.5
p302_313.wav,office,12.5
p303_100.wav,bus,12.5
p334_339.wav,cafe,12.5
p234_010.wav,cafe,12.5
p341_027.wav,office,2.5
p263_072.wav,living,7.5
p316_045.wav,bus,2.5
p314_395.wav,living,7.5
p360_298.wav,office,2.5
p345_365.wav,bus,2.5
p232_082.wav,office,2.5
p313_114.wav,cafe,17.5
p266_123.wav,living,2.5
p292_122.wav,bus,2.5
p312_307.wav,bus,7.5
p293_331.wav,bus,2.5
p351_033.wav,bus,7.5
p283_443.wav,cafe,2.5
p307_242.wav,office,7.5
p272_275.wav,bus,12.5
p305_192.wav,living,12.5
p299_187.wav,living,2.5
p306_051.wav,psquare,17.5
p298_394.wav,cafe,12.5
p304_381.wav,living,7.5
p257_161.wav,office,12.5
p248_292.wav,living,7.5
p323_345.wav,office,17.5
p249_081.wav,office,2.5
p301_039.wav,office,12.5
p374_327.wav,psquare,7.5
p336_200.wav,cafe,7.5
p360_071.wav,psquare,7.5
p361_262.wav,psquare,2.5
p333_351.wav,bus,17.5
p247_175.wav,bus,12.5
p265_209.wav,cafe,17.5
p326_214.wav,bus,2.5
p323_423.wav,office,7.5
p304_168.wav,cafe,12.5
p326_200.wav,bus,12.5
p298_169.wav,office,2.5
p272_088.wav,bus,17.5
p284_359.wav,psquare,7.5
p333_345.wav,bus,17.5
p247_161.wav,bus,2.5
p345_198.wav,living,17.5
p347_248.wav,cafe,7.5
p336_214.wav,bus,2.5
p360_065.wav,office,12.5
p308_358.wav,psquare,12.5
p333_423.wav,cafe,7.5
p361_276.wav,office,2.5
p314_168.wav,living,12.5
p257_175.wav,cafe,12.5
p248_286.wav,office,12.5
p305_409.wav,bus,17.5
p323_351.wav,bus,12.5
p249_095.wav,bus,12.5
p374_333.wav,bus,7.5
p275_209.wav,office,17.5
p281_208.wav,living,12.5
p343_122.wav,psquare,2.5
p237_306.wav,cafe,12.5
p308_370.wav,psquare,2.5
p295_176.wav,psquare,7.5
p314_140.wav,living,12.5
p316_290.wav,bus,2.5
p305_421.wav,office,2.5
p284_417.wav,bus,17.5
p323_379.wav,cafe,7.5
p301_005.wav,bus,17.5
p275_221.wav,office,12.5
p281_220.wav,bus,7.5
p326_228.wav,bus,12.5
p304_154.wav,living,7.5
p271_163.wav,office,7.5
p285_162.wav,bus,12.5
p298_141.wav,living,17.5
p306_284.wav,psquare,12.5
p299_352.wav,psquare,7.5
p305_347.wav,office,17.5
p284_371.wav,psquare,17.5
p307_097.wav,psquare,2.5
p308_416.wav,living,17.5
p347_260.wav,bus,7.5
p232_257.wav,office,7.5
p245_299.wav,cafe,7.5
p247_149.wav,bus,12.5
p310_202.wav,cafe,7.5
p265_235.wav,bus,12.5
p264_026.wav,office,17.5
p333_379.wav,psquare,17.5
p232_243.wav,living,17.5
p308_402.wav,office,17.5
p347_274.wav,psquare,2.5
p265_221.wav,cafe,7.5
p310_216.wav,bus,17.5
p264_032.wav,bus,2.5
p298_155.wav,psquare,12.5
p271_177.wav,living,2.5
p285_176.wav,office,7.5
p304_140.wav,cafe,17.5
p306_290.wav,bus,17.5
p284_365.wav,cafe,2.5
p305_353.wav,bus,2.5
p299_346.wav,bus,2.5
p307_083.wav,office,12.5
p284_403.wav,office,2.5
p255_299.wav,psquare,12.5
p257_149.wav,bus,2.5
p301_011.wav,bus,7.5
p275_235.wav,living,12.5
p281_234.wav,living,2.5
p336_228.wav,bus,12.5
p343_136.wav,cafe,17.5
p237_312.wav,psquare,17.5
p308_364.wav,cafe,2.5
p360_059.wav,psquare,17.5
p314_154.wav,bus,12.5
p295_162.wav,bus,17.5
p316_284.wav,bus,12.5
p263_258.wav,office,12.5
p363_171.wav,living,17.5
p295_189.wav,living,7.5
p334_113.wav,psquare,12.5
p241_124.wav,living,12.5
p335_300.wav,psquare,2.5
p376_034.wav,office,17.5
p302_139.wav,bus,17.5
p248_251.wav,living,12.5
p255_272.wav,office,7.5
p323_386.wav,cafe,2.5
p249_042.wav,living,7.5
p307_068.wav,psquare,7.5
p251_130.wav,cafe,7.5
p339_124.wav,living,17.5
p351_219.wav,bus,7.5
p266_309.wav,office,2.5
p292_308.wav,living,17.5
p333_392.wav,cafe,12.5
p245_266.wav,psquare,12.5
p312_139.wav,living,12.5
p333_386.wav,bus,7.5
p245_272.wav,cafe,17.5
p271_188.wav,cafe,2.5
p285_189.wav,office,17.5
p339_130.wav,bus,2.5
p251_124.wav,bus,7.5
p376_020.wav,living,2.5
p255_266.wav,living,17.5
p248_245.wav,bus,7.5
p323_392.wav,psquare,2.5
p249_056.wav,office,17.5
p363_165.wav,office,2.5
p241_130.wav,office,17.5
p334_107.wav,cafe,12.5
p341_219.wav,office,12.5
p335_314.wav,office,17.5
p303_316.wav,living,17.5
p376_008.wav,psquare,7.5
p302_105.wav,bus,7.5
p283_133.wav,living,12.5
p314_183.wav,bus,7.5
p316_253.wav,psquare,2.5
p263_264.wav,office,17.5
p341_231.wav,bus,2.5
p241_118.wav,living,2.5
p293_127.wav,office,7.5
p312_111.wav,cafe,2.5
p266_335.wav,office,12.5
p292_334.wav,cafe,17.5
p313_302.wav,living,7.5
p232_294.wav,bus,12.5
p345_173.wav,psquare,7.5
p298_182.wav,living,2.5
p304_197.wav,bus,7.5
p306_247.wav,living,7.5
p305_384.wav,living,17.5
p299_391.wav,bus,7.5
p272_063.wav,psquare,7.5
p307_054.wav,living,12.5
p351_225.wav,office,2.5
p339_118.wav,bus,2.5
p304_183.wav,bus,2.5
p298_196.wav,bus,7.5
p306_253.wav,office,12.5
p299_385.wav,office,17.5
p305_390.wav,psquare,17.5
p307_040.wav,living,7.5
p272_077.wav,bus,2.5
p351_231.wav,cafe,7.5
p251_118.wav,living,7.5
p312_105.wav,office,12.5
p293_133.wav,cafe,12.5
p313_316.wav,cafe,17.5
p266_321.wav,cafe,17.5
p292_320.wav,bus,12.5
p232_280.wav,psquare,2.5
p345_167.wav,psquare,7.5
p314_197.wav,bus,12.5
p363_159.wav,bus,7.5
p263_270.wav,living,17.5
p316_247.wav,living,17.5
p361_289.wav,psquare,12.5
p234_212.wav,living,17.5
p341_225.wav,bus,2.5
p335_328.wav,bus,17.5
p303_302.wav,cafe,12.5
p283_127.wav,living,7.5
p302_111.wav,office,17.5
p248_279.wav,office,7.5
p275_369.wav,cafe,17.5
p281_368.wav,living,7.5
p376_183.wav,living,2.5
p374_253.wav,living,2.5
p323_231.wav,living,17.5
p257_015.wav,cafe,7.5
p361_316.wav,bus,7.5
p314_008.wav,cafe,17.5
p360_105.wav,bus,12.5
p308_238.wav,living,7.5
p241_093.wav,cafe,2.5
p336_374.wav,psquare,17.5
p336_412.wav,cafe,2.5
p313_289.wav,bus,17.5
p364_247.wav,cafe,2.5
p247_001.wav,psquare,17.5
p347_328.wav,psquare,17.5
p246_212.wav,psquare,2.5
p333_225.wav,psquare,2.5
p284_239.wav,living,7.5
p298_009.wav,cafe,7.5
p251_087.wav,cafe,7.5
p339_093.wav,cafe,7.5
p326_360.wav,cafe,2.5
p304_008.wav,living,17.5
p339_087.wav,cafe,2.5
p251_093.wav,office,7.5
p326_374.wav,bus,7.5
p364_253.wav,psquare,17.5
p336_406.wav,living,2.5
p333_231.wav,psquare,12.5
p246_206.wav,office,2.5
p361_302.wav,cafe,12.5
p360_111.wav,psquare,12.5
p260_238.wav,office,12.5
p241_087.wav,psquare,7.5
p336_360.wav,living,7.5
p376_197.wav,living,17.5
p301_159.wav,bus,2.5
p374_247.wav,office,12.5
p303_289.wav,psquare,2.5
p323_225.wav,cafe,12.5
p257_001.wav,office,17.5
p314_034.wav,cafe,17.5
p295_002.wav,office,7.5
p308_204.wav,psquare,2.5
p260_210.wav,bus,12.5
p360_139.wav,bus,2.5
p237_272.wav,bus,12.5
p310_410.wav,bus,12.5
p341_386.wav,psquare,2.5
p336_348.wav,office,7.5
p343_056.wav,cafe,2.5
p334_098.wav,psquare,12.5
p283_084.wav,living,17.5
p275_355.wav,living,7.5
p281_354.wav,psquare,17.5
p301_171.wav,bus,17.5
p257_029.wav,living,2.5
p284_205.wav,office,2.5
p305_233.wav,office,7.5
p299_226.wav,office,12.5
p298_035.wav,cafe,17.5
p271_017.wav,cafe,17.5
p285_016.wav,psquare,7.5
p304_020.wav,office,2.5
p351_392.wav,living,2.5
p281_432.wav,cafe,7.5
p266_282.wav,bus,12.5
p292_283.wav,living,2.5
p264_152.wav,living,17.5
p293_090.wav,psquare,2.5
p265_341.wav,living,7.5
p310_376.wav,office,7.5
p232_323.wav,cafe,12.5
p347_314.wav,bus,12.5
p333_219.wav,office,7.5
p266_296.wav,psquare,7.5
p292_297.wav,bus,7.5
p264_146.wav,living,12.5
p293_084.wav,bus,7.5
p310_362.wav,living,2.5
p347_300.wav,office,12.5
p232_337.wav,cafe,7.5
p247_029.wav,living,17.5
p299_232.wav,cafe,7.5
p305_227.wav,cafe,17.5
p284_211.wav,cafe,12.5
p304_034.wav,bus,17.5
p271_003.wav,psquare,12.5
p285_002.wav,bus,2.5
p298_021.wav,bus,7.5
p326_348.wav,cafe,7.5
p351_386.wav,psquare,2.5
p275_427.wav,office,12.5
p281_426.wav,office,7.5
p283_090.wav,bus,17.5
p275_341.wav,office,2.5
p281_340.wav,office,7.5
p301_165.wav,bus,12.5
p323_219.wav,living,17.5
p295_016.wav,living,17.5
p314_020.wav,cafe,17.5
p260_204.wav,living,12.5
p308_210.wav,psquare,7.5
p310_404.wav,living,2.5
p237_266.wav,psquare,17.5
p341_392.wav,living,17.5
p343_042.wav,office,17.5
p335_274.wav,psquare,7.5
p241_050.wav,cafe,17.5
p334_067.wav,bus,12.5
p341_379.wav,cafe,2.5
p363_005.wav,cafe,12.5
p249_136.wav,living,2.5
p255_306.wav,cafe,2.5
p376_140.wav,cafe,2.5
p374_290.wav,living,12.5
p339_050.wav,cafe,17.5
p251_044.wav,psquare,12.5
p245_312.wav,bus,2.5
p364_284.wav,bus,2.5
p310_389.wav,psquare,12.5
p312_059.wav,cafe,17.5
p245_306.wav,office,7.5
p266_269.wav,psquare,2.5
p292_268.wav,psquare,12.5
p364_290.wav,living,2.5
p251_050.wav,psquare,12.5
p339_044.wav,living,12.5
p351_379.wav,living,2.5
p307_108.wav,office,2.5
p249_122.wav,psquare,7.5
p248_331.wav,psquare,2.5
p255_312.wav,living,17.5
p302_059.wav,cafe,17.5
p376_154.wav,living,2.5
p374_284.wav,office,7.5
p335_260.wav,cafe,2.5
p237_299.wav,bus,12.5
p334_073.wav,office,7.5
p241_044.wav,bus,7.5
p263_338.wav,office,12.5
p363_011.wav,office,2.5
p248_319.wav,psquare,2.5
p283_047.wav,cafe,17.5
p302_071.wav,living,7.5
p275_396.wav,psquare,12.5
p281_397.wav,office,17.5
p303_262.wav,psquare,7.5
p335_248.wav,living,7.5
p341_345.wav,office,2.5
p343_095.wav,office,2.5
p363_039.wav,office,7.5
p263_310.wav,bus,7.5
p316_327.wav,office,12.5
p345_007.wav,living,17.5
p313_276.wav,living,2.5
p266_241.wav,office,12.5
p292_240.wav,psquare,12.5
p264_191.wav,psquare,12.5
p312_065.wav,bus,7.5
p293_053.wav,cafe,17.5
p351_351.wav,bus,2.5
p251_078.wav,bus,7.5
p307_120.wav,living,17.5
p272_117.wav,bus,12.5
p306_333.wav,living,12.5
p351_345.wav,cafe,2.5
p339_078.wav,cafe,7.5
p272_103.wav,cafe,7.5
p307_134.wav,living,2.5
p306_327.wav,cafe,12.5
p345_013.wav,bus,17.5
p263_462.wav,bus,17.5
p266_255.wav,psquare,2.5
p292_254.wav,office,17.5
p313_262.wav,cafe,7.5
p264_185.wav,living,17.5
p293_047.wav,cafe,12.5
p312_071.wav,bus,7.5
p341_351.wav,bus,2.5
p343_081.wav,office,12.5
p241_078.wav,living,17.5
p316_333.wav,bus,17.5
p263_304.wav,psquare,2.5
p302_065.wav,bus,17.5
p283_053.wav,psquare,12.5
p275_382.wav,bus,2.5
p281_383.wav,cafe,7.5
p303_276.wav,living,2.5
p351_423.wav,psquare,17.5
p376_168.wav,living,7.5
p326_162.wav,office,12.5
p339_291.wav,bus,7.5
p251_285.wav,psquare,2.5
p271_229.wav,office,7.5
p285_228.wav,office,17.5
p299_018.wav,cafe,2.5
p246_010.wav,psquare,7.5
p333_027.wav,office,7.5
p247_203.wav,psquare,12.5
p312_298.wav,office,17.5
p310_148.wav,office,2.5
p364_045.wav,living,17.5
p336_176.wav,office,12.5
p343_268.wav,psquare,17.5
p241_291.wav,office,12.5
p360_307.wav,office,7.5
p361_114.wav,office,17.5
p257_217.wav,living,7.5
p323_033.wav,cafe,17.5
p374_051.wav,bus,12.5
p257_203.wav,cafe,2.5
p323_027.wav,psquare,12.5
p374_045.wav,bus,12.5
p302_298.wav,office,2.5
p336_162.wav,psquare,12.5
p241_285.wav,bus,2.5
p237_058.wav,living,2.5
p360_313.wav,living,7.5
p295_228.wav,cafe,17.5
p361_100.wav,living,2.5
p333_033.wav,bus,7.5
p246_004.wav,cafe,2.5
p232_109.wav,psquare,2.5
p247_217.wav,living,12.5
p364_051.wav,living,2.5
p264_378.wav,office,17.5
p326_176.wav,bus,2.5
p251_291.wav,bus,2.5
p339_285.wav,cafe,17.5
p305_019.wav,cafe,17.5
p232_121.wav,cafe,12.5
p347_116.wav,office,17.5
p265_143.wav,bus,2.5
p310_174.wav,office,12.5
p293_292.wav,psquare,2.5
p264_350.wav,cafe,2.5
p266_080.wav,office,17.5
p292_081.wav,living,17.5
p364_079.wav,office,7.5
p351_190.wav,living,7.5
p271_215.wav,psquare,7.5
p285_214.wav,psquare,12.5
p304_222.wav,cafe,7.5
p298_237.wav,psquare,12.5
p299_024.wav,psquare,7.5
p284_007.wav,psquare,7.5
p305_031.wav,office,2.5
p301_373.wav,cafe,7.5
p275_157.wav,cafe,12.5
p281_156.wav,psquare,2.5
p283_286.wav,bus,7.5
p343_254.wav,office,12.5
p264_436.wav,cafe,2.5
p341_184.wav,bus,17.5
p335_089.wav,living,12.5
p237_070.wav,cafe,17.5
p260_012.wav,psquare,2.5
p308_006.wav,living,17.5
p361_128.wav,bus,2.5
p314_236.wav,psquare,12.5
p295_200.wav,bus,7.5
p264_422.wav,psquare,12.5
p343_240.wav,living,17.5
p341_190.wav,cafe,7.5
p237_064.wav,living,2.5
p308_012.wav,psquare,7.5
p260_006.wav,living,2.5
p295_214.wav,living,12.5
p314_222.wav,bus,12.5
p301_367.wav,bus,12.5
p374_079.wav,living,12.5
p275_143.wav,living,17.5
p281_142.wav,cafe,2.5
p283_292.wav,living,7.5
p301_401.wav,psquare,2.5
p351_184.wav,cafe,12.5
p298_223.wav,bus,12.5
p304_236.wav,cafe,17.5
p285_200.wav,psquare,12.5
p305_025.wav,cafe,12.5
p284_013.wav,office,17.5
p299_030.wav,living,17.5
p246_038.wav,bus,12.5
p347_102.wav,psquare,2.5
p232_135.wav,office,2.5
p310_160.wav,living,7.5
p265_157.wav,psquare,17.5
p293_286.wav,cafe,2.5
p264_344.wav,office,2.5
p266_094.wav,office,7.5
p292_095.wav,living,7.5
p364_086.wav,psquare,17.5
p313_048.wav,psquare,12.5
p245_110.wav,cafe,7.5
p345_239.wav,cafe,2.5
p272_329.wav,psquare,2.5
p251_246.wav,office,7.5
p339_252.wav,bus,2.5
p374_092.wav,living,12.5
p283_279.wav,bus,7.5
p248_127.wav,office,7.5
p255_104.wav,office,12.5
p363_207.wav,psquare,12.5
p316_119.wav,office,7.5
p241_252.wav,cafe,17.5
p334_265.wav,cafe,2.5
p335_076.wav,living,12.5
p363_213.wav,bus,7.5
p234_158.wav,living,17.5
p334_271.wav,living,7.5
p241_246.wav,psquare,17.5
p335_062.wav,psquare,7.5
p303_048.wav,bus,7.5
p374_086.wav,office,2.5
p301_398.wav,bus,7.5
p255_110.wav,living,17.5
p248_133.wav,psquare,17.5
p249_320.wav,office,2.5
p306_119.wav,office,12.5
p339_246.wav,office,17.5
p251_252.wav,bus,7.5
p293_279.wav,bus,12.5
p364_092.wav,cafe,12.5
p245_104.wav,bus,2.5
p306_131.wav,bus,17.5
p307_322.wav,office,17.5
p272_315.wav,living,17.5
p351_153.wav,psquare,7.5
p265_180.wav,cafe,17.5
p312_267.wav,living,7.5
p293_251.wav,cafe,7.5
p264_393.wav,psquare,17.5
p313_074.wav,office,2.5
p266_043.wav,bus,17.5
p292_042.wav,cafe,12.5
p345_205.wav,living,17.5
p263_112.wav,cafe,2.5
p316_125.wav,bus,7.5
p334_259.wav,psquare,12.5
p343_297.wav,psquare,2.5
p234_170.wav,cafe,17.5
p336_189.wav,living,7.5
p341_147.wav,psquare,7.5
p303_060.wav,bus,7.5
p275_194.wav,office,17.5
p281_195.wav,psquare,2.5
p283_245.wav,bus,17.5
p255_138.wav,bus,12.5
p249_308.wav,bus,12.5
p303_074.wav,living,17.5
p275_180.wav,cafe,17.5
p281_181.wav,cafe,7.5
p302_267.wav,office,17.5
p283_251.wav,cafe,7.5
p316_131.wav,cafe,12.5
p263_106.wav,living,17.5
p343_283.wav,office,7.5
p341_153.wav,cafe,7.5
p234_164.wav,cafe,7.5
p265_194.wav,office,12.5
p293_245.wav,cafe,7.5
p312_273.wav,cafe,12.5
p264_387.wav,living,7.5
p266_057.wav,office,7.5
p292_056.wav,bus,2.5
p313_060.wav,living,7.5
p345_211.wav,living,2.5
p245_138.wav,cafe,17.5
p306_125.wav,psquare,2.5
p272_301.wav,cafe,12.5
p307_336.wav,office,7.5
p351_147.wav,living,12.5
p326_189.wav,living,7.5
p341_108.wav,bus,12.5
p334_216.wav,living,12.5
p241_221.wav,office,7.5
p335_005.wav,bus,17.5
p363_274.wav,psquare,12.5
p255_177.wav,office,12.5
p248_154.wav,office,7.5
p249_347.wav,living,2.5
p323_083.wav,psquare,17.5
p339_221.wav,living,17.5
p251_235.wav,living,17.5
p271_299.wav,cafe,2.5
p285_298.wav,office,7.5
p333_097.wav,living,17.5
p245_163.wav,cafe,7.5
p312_228.wav,living,12.5
p333_083.wav,office,12.5
p245_177.wav,bus,2.5
p266_018.wav,psquare,2.5
p351_108.wav,psquare,2.5
p251_221.wav,office,2.5
p339_235.wav,cafe,7.5
p307_379.wav,living,7.5
p248_140.wav,office,2.5
p255_163.wav,living,17.5
p249_353.wav,cafe,17.5
p323_097.wav,office,2.5
p302_228.wav,living,2.5
p241_235.wav,psquare,17.5
p334_202.wav,cafe,12.5
p335_011.wav,living,12.5
p295_298.wav,psquare,12.5
p363_260.wav,cafe,7.5
p263_149.wav,bus,17.5
p272_400.wav,living,12.5
p248_168.wav,living,2.5
p303_013.wav,office,12.5
p302_200.wav,office,17.5
p283_236.wav,cafe,12.5
p264_486.wav,cafe,7.5
p341_134.wav,living,17.5
p234_103.wav,cafe,12.5
p335_039.wav,cafe,2.5
p361_198.wav,bus,12.5
p316_156.wav,cafe,7.5
p263_161.wav,bus,2.5
p363_248.wav,cafe,7.5
p314_286.wav,bus,2.5
p345_276.wav,psquare,2.5
p232_191.wav,cafe,2.5
p293_222.wav,office,2.5
p312_214.wav,cafe,17.5
p266_030.wav,office,12.5
p292_031.wav,living,12.5
p313_007.wav,office,7.5
p251_209.wav,living,2.5
p351_120.wav,psquare,2.5
p306_142.wav,psquare,17.5
p304_292.wav,living,2.5
p298_287.wav,psquare,17.5
p272_366.wav,cafe,12.5
p307_351.wav,cafe,7.5
p299_094.wav,living,7.5
p305_081.wav,psquare,17.5
p339_209.wav,psquare,2.5
p351_134.wav,bus,12.5
p306_156.wav,cafe,2.5
p298_293.wav,cafe,17.5
p304_286.wav,cafe,7.5
p307_345.wav,office,17.5
p272_372.wav,living,2.5
p305_095.wav,cafe,2.5
p299_080.wav,cafe,7.5
p345_262.wav,living,2.5
p232_185.wav,office,17.5
p312_200.wav,living,2.5
p293_236.wav,cafe,12.5
p313_013.wav,office,17.5
p266_024.wav,office,17.5
p292_025.wav,living,17.5
p264_492.wav,office,17.5
p241_209.wav,cafe,7.5
p234_117.wav,cafe,2.5
p341_120.wav,office,17.5
p263_175.wav,office,2.5
p316_142.wav,office,17.5
p314_292.wav,living,2.5
p307_423.wav,living,17.5
p303_007.wav,psquare,2.5
p283_222.wav,psquare,7.5
p302_214.wav,office,7.5
p374_022.wav,psquare,7.5
p275_118.wav,bus,12.5
p281_119.wav,office,2.5
p248_197.wav,bus,12.5
p257_264.wav,bus,7.5
p323_040.wav,psquare,7.5
p308_049.wav,cafe,2.5
p360_374.wav,office,17.5
p314_279.wav,office,7.5
p361_167.wav,bus,17.5
